#|	C	SB22	|	|	T	K2000	|	|	T	K2000	|
#time	Mode	Power	Hset	Hac	Tset[C]	Tac[C]	R1[Ohm]	T1[C]	R2[Ohm]	T2[C]	R3[Ohm]	T3[C]	R4[Ohm]	T4[C]	R5[Ohm]	T5[C]	R1[Ohm]	T1[C]	R2[Ohm]	T2[C]	R3[Ohm]	T3[C]	R4[Ohm]	T4[C]	R5[Ohm]	T5[C]
1543576691.7203457	normal	1	-1	-1	80.0	25.9	1122.114	31.43725266403635	1098.328	25.247785033497166	1119.271	30.652386067962198	1112.27	28.87956143149995	1110.865	28.49605090479099	1075.865	19.472263159525028	1075.886	19.476638488812114	1075.897	19.479212214592735	1075.91	19.485903910881007	1075.929	19.488735017182535
1543576701.34406	normal	1	-1	-1	80.0	26.5	1125.164	32.175541844471354	1100.145	25.73741508831972	1122.433	31.457916338790255	1114.524	29.432451572166883	1113.777	29.254339709248143	1075.513	19.381926756000667	1075.527	19.379353104997335	1075.507	19.379353104997335	1075.51	19.377808915344303	1075.503	19.377551550471708
1543576711.1383746	normal	1	-1	-1	80.0	27.1	1127.989	32.92769020120386	1102.088	26.271216779182396	1124.412	32.02750925913597	1117.551	30.23717100561089	1116.54	29.962196925428998	1075.412	19.34718263435434	1075.384	19.34872680988383	1075.392	19.35104307451229	1075.411	19.352072525972744	1075.411	19.353359340743282
1543576720.7658715	normal	1	-1	-1	80.0	27.7	1130.993	33.693965583692716	1103.516	26.58818576342901	1127.611	32.7904770100854	1120.314	30.95969913756653	1119.221	30.659874873567333	1075.452	19.36159496698565	1075.467	19.36288178541554	1075.455	19.365712787702705	1075.461	19.367514335858687	1075.48	19.36468333204857
1543576730.3852997	normal	1	-1	-1	80.0	28.4	1133.881	34.4420615817221	1105.449	27.081365728556648	1130.571	33.561373129521144	1122.217	31.41193983687299	1121.935	31.363381073356777	1075.45	19.359278695057583	1075.443	19.357991878011944	1075.423	19.35438879291587	1075.42	19.35258725182166	1075.399	19.34846944724586
1543576739.8383164	normal	1	-1	-1	80.0	28.9	1136.453	35.11895653319334	1107.516	27.654598365825223	1132.748	34.14373365455549	1124.637	32.08718652674361	1124.564	32.04300974548596	1075.545	19.387588795172178	1075.581	19.399685001841135	1075.606	19.409464945563286	1075.649	19.415384399061622	1075.682	19.42645123149896
1543576749.4621518	normal	1	-1	-1	80.0	29.5	1139.028	35.77012579309894	1109.331	28.088328933775756	1135.235	34.800659164120134	1126.931	32.67239032785528	1127.35	32.76205313775017	1075.668	19.422333336086467	1075.654	19.41873018175511	1075.672	19.421046494808706	1075.662	19.41486966355933	1075.659	19.414612295838197
1543576759.0848033	normal	1	-1	-1	80.0	30.2	1142.065	36.556715544056715	1111.285	28.6276679919697	1137.581	35.36228964671636	1128.87	33.138043041235505	1129.893	33.41250367504381	1075.547	19.385787236215492	1075.54	19.385529870729442	1075.54	19.38655933279233	1075.536	19.385787236215492	1075.523	19.37832364514952
1543576768.5314362	normal	1	-1	-1	80.0	30.8	1143.918	37.04749057240906	1112.97	29.0615249691391	1140.191	36.108690988054605	1131.194	33.740490501513705	1132.558	34.10573366051267	1075.397	19.35516088225313	1075.452	19.36802906408093	1075.478	19.37446317353988	1075.498	19.385272505262947	1075.586	19.39479504069186
1543576778.1574864	normal	1	-1	-1	80.0	31.3	1146.925	37.83075897812296	1115.35	29.612121861457126	1142.543	36.69563608797398	1133.109	34.26704274098029	1135.015	34.73808925158619	1075.514	19.37729418561821	1075.509	19.38141202564202	1075.528	19.381926756000667	1075.528	19.38604460172155	1075.543	19.38372831288052
1543576787.7815297	normal	1	-1	-1	80.0	32.0	1149.158	38.364687730191235	1117.026	30.07734763305689	1145.04	37.338574764145505	1135.916	34.970793212538865	1137.628	35.41995780290881	1075.521	19.38424304359569	1075.527	19.38115466049203	1075.532	19.385272505262947	1075.522	19.383985678228328	1075.532	19.38372831288052
1543576797.4046092	normal	1	-1	-1	80.0	32.6	1152.081	39.125742427789646	1118.561	30.4496782312076	1147.771	38.06393788302739	1136.352	35.131368419270075	1140.156	36.06420223059331	1075.82	19.456563495618866	1075.855	19.462740403781936	1075.833	19.457850350546323	1075.781	19.443694973543188	1075.745	19.431855976913084
1543576807.0288754	normal	1	-1	-1	80.0	33.3	1153.994	39.6471912241218	1120.582	31.053964700653978	1149.522	38.45243312304183	1139.25	35.820817857003476	1142.67	36.72021295119612	1075.421	19.354646156008585	1075.415	19.353101977749702	1075.397	19.351300437347618	1075.399	19.34615318439728	1075.381	19.34357956088934
1543576816.651582	normal	1	-1	-1	80.0	33.9	1156.884	40.418639944827646	1121.485	31.296226501097408	1151.582	38.98646158858264	1140.408	36.11438145337297	1145.19	37.36988400141445	1075.453	19.35953605852592	1075.447	19.361337603358606	1075.436	19.35850660477081	1075.429	19.35361670375687	1075.427	19.353359340743282
1543576826.2754664	normal	1	-1	-1	80.0	34.6	1158.745	40.8902984057022	1124.085	31.932957852090567	1154.209	39.66945947614886	1143.917	37.06922397992548	1147.541	37.977755542005525	1075.626	19.411266517259264	1075.655	19.41229598723521	1075.64	19.415127031300926	1075.654	19.41718597394265	1075.658	19.414097560454593
1543576835.724628	normal	1	-1	-1	80.0	35.1	1161.312	41.55477426758898	1125.578	32.28637682420185	1156.501	40.240199014442624	1145.598	37.503145617806695	1149.986	38.607481520708916	1076.088	19.53145927564674	1076.128	19.534805174328085	1076.133	19.537893699155575	1076.131	19.53943796263775	1076.134	19.532746159359704
1543576845.347934	normal	1	-1	-1	80.0	35.7	1163.131	42.00327335558495	1127.192	32.710373990496464	1158.426	40.81725301637016	1148.307	38.148310744071296	1152.269	39.204187547658876	1075.904	19.474579509611885	1075.887	19.470461555009933	1075.855	19.467887835955935	1075.843	19.459651948276132	1075.83	19.453989787246883
1543576854.9673579	normal	1	-1	-1	80.0	36.2	1165.509	42.635316678638446	1129.039	33.19205469509643	1160.364	41.344666381037314	1149.915	38.596092077156754	1154.644	39.816537254650484	1075.563	19.390934550091515	1075.559	19.385787236215492	1075.545	19.384757774389982	1075.532	19.384500408983058	1075.537	19.38321358224448
