#time	Mode	Power	Hset	Hac	Tset[C]	Tac[C]	R1[Ohm]	T1[C]	R2[Ohm]	T2[C]	R3[Ohm]	T3[C]	R4[Ohm]	T4[C]	R5[Ohm]	T5[C]	R1[Ohm]	T1[C]	R2[Ohm]	T2[C]	R3[Ohm]	T3[C]	R4[Ohm]	T4[C]	R5[Ohm]	T5[C]
1551882922.8375304	normal	1	nan	nan	80.0	80.3	1312.66	80.98192786793015	1313.334	81.1463242223349	1313.388	81.17359331225543	9999999000.0	9999	1313.978	81.33170605235546	1311.802	80.75461822434818	1313.986	81.32567507861813	1312.77	81.00447616362953	1314.044	81.34848795056496	1312.745	81.00132988052474
1551882938.2325287	normal	1	nan	nan	80.0	80.2	1312.581	80.9593797269149	1313.416	81.1756909439282	1313.429	81.18041062008706	9999999000.0	9999	1313.984	81.32934610479242	1311.828	80.7614346632331	1314.008	81.3338037849453	1312.764	81.00447616362953	1314.057	81.33957255647147	1312.72	80.99582389233865
1551882953.7933574	normal	1	nan	nan	80.0	80.2	1312.553	80.9467947852363	1313.307	81.1450132140967	1313.318	81.15051945221194	9999999000.0	9999	1313.839	81.28686733843324	1311.871	80.76536723055733	1313.879	81.29866694068141	1312.752	81.00447616362953	1313.936	81.30758222380973	1312.669	80.98376318854162
1551882969.3628464	normal	1	nan	nan	80.0	80.2	1312.78	81.00762244974612	1313.535	81.21344854297195	1313.507	81.20348468998282	9999999000.0	9999	1314.146	81.37130098086755	1311.871	80.77113500447786	1313.968	81.32593729463724	1312.787	81.01470160451981	1314.169	81.37628315797883	1312.883	81.03357942512548
1551882984.9396238	normal	1	nan	nan	80.0	80.2	1312.744	80.99792141056014	1313.663	81.23547400940015	1313.655	81.2380960985688	9999999000.0	9999	1314.152	81.36736768848323	1311.918	80.78135971948223	1313.955	81.31780860776735	1312.796	81.01391503101422	1314.146	81.36841656599199	1312.932	81.04983541308593
1551883000.5099018	normal	1	nan	nan	80.0	80.2	1312.656	80.97222690458102	1313.549	81.21554620008192	1313.602	81.22079034871422	9999999000.0	9999	1313.989	81.32908388850137	1311.94	80.78922490651257	1313.92	81.30653336571595	1312.832	81.02125639105316	1314.021	81.33590151887392	1312.845	81.0209941993412
1551883016.078693	normal	1	nan	nan	80.0	80.2	1312.69	80.98402537728361	1313.503	81.2055823407336	1313.505	81.19535630597011	9999999000.0	9999	1313.978	81.32567507861813	1311.936	80.7921088131393	1313.992	81.32698615892377	1312.822	81.02440269323279	1314.05	81.34481690300936	1312.76	81.00080550029998
1551883031.6479475	normal	1	nan	nan	80.0	80.2	1312.533	80.94941664411226	1313.409	81.17254449692109	1313.423	81.17516653588427	9999999000.0	9999	1313.886	81.29420930818651	1311.956	80.79656576472098	1313.921	81.31256430432677	1312.837	81.02256734992898	1313.948	81.31885746945954	1312.837	81.01968324109339
1551883047.3907962	normal	1	nan	nan	80.0	80.2	1312.738	80.99425075455065	1313.743	81.2606461517762	1313.676	81.24937110583232	9999999000.0	9999	1314.152	81.37339873873088	1311.999	80.80888795642613	1314.035	81.34088364232139	1312.867	81.03541477457838	1314.182	81.37156320052736	1312.987	81.05796343721613
1551883063.134351	normal	1	nan	nan	80.0	80.2	1312.832	81.02545146129523	1313.675	81.2535664672464	1313.717	81.25513972915724	9999999000.0	9999	1314.203	81.38257644512578	1312.011	80.81019883060253	1314.083	81.35530562119129	1312.891	81.04170740905556	1314.124	81.36081221163658	1313.008	81.06425611486338
1551883078.6953382	normal	1	nan	nan	80.0	80.2	1312.648	80.97484878374371	1313.461	81.198502774816	1313.513	81.20872881936975	9999999000.0	9999	1313.94	81.31728417704653	1312.054	80.81858843771124	1313.971	81.32436399883545	1312.922	81.04616469909934	1314.106	81.35687893180557	1312.937	81.05245735415747
1551883094.446084	normal	1	nan	nan	80.0	80.2	1312.735	81.00028112015889	1313.508	81.20296027750464	1313.574	81.21711944379285	9999999000.0	9999	1313.979	81.33170605235546	1312.07	80.82907547670993	1313.984	81.33013275379199	1312.92	81.05140857747801	1314.04	81.33747482019953	1312.9	81.03934766971497
1551883110.0164344	normal	1	nan	nan	80.0	80.2	1312.611	80.97065377808713	1313.37	81.15655010454157	1313.444	81.18408148400749	9999999000.0	9999	1313.835	81.2894894686051	1312.087	80.82514283316459	1313.982	81.32383956706872	1312.918	81.0516707716165	1313.997	81.33327935167245	1312.911	81.04170740905556
1551883125.577278	normal	1	nan	nan	80.0	80.2	1312.841	81.02781119065912	1313.88	81.30128908026745	1313.856	81.29316045436053	9999999000.0	9999	1314.225	81.39096751340139	1312.138	80.83562989307484	1314.112	81.36159886816768	1312.97	81.05691465877953	1314.294	81.40879860462383	1313.125	81.10122583935117
1551883140.9805725	normal	1	nan	nan	80.0	80.3	1312.913	81.0503598011328	1313.944	81.31859525400478	1313.921	81.3062711512448	9999999000.0	9999	1314.228	81.39149195588016	1312.178	80.8497874770278	1314.167	81.37733203833295	1313.014	81.0713353916176	1314.309	81.41351861555313	1313.179	81.11381137235276
1551883156.3694263	normal	1	nan	nan	80.0	80.3	1312.899	81.03620135322944	1313.708	81.25041994568392	1313.735	81.2635304720684	9999999000.0	9999	1314.146	81.3681543465832	1312.194	80.85791500647838	1314.135	81.36972766334884	1313.04	81.08156104051523	1314.277	81.40407860047344	1313.204	81.12718355397237
1551883171.765554	normal	1	nan	nan	80.0	80.3	1313.344	81.15733671218277	1314.505	81.46019464417077	1314.444	81.4502300430795	9999999000.0	9999	1314.951	81.58029668663403	1312.264	80.87285922598039	1314.48	81.45731015127421	1313.157	81.10725640123383	1314.888	81.55302422193427	1313.627	81.23180308807832
1551883188.2124894	normal	1	nan	nan	80.0	80.3	1313.439	81.18408148400749	1314.542	81.469110365495	1314.519	81.46334136658197	9999999000.0	9999	1314.981	81.58947497084864	1312.339	80.89383368374183	1314.609	81.48877748335372	1313.257	81.13478736778461	1315.001	81.59288405437155	1313.752	81.26248162803267
1551883203.7800188	normal	1	nan	nan	80.0	80.4	1313.739	81.25671299182113	1315.062	81.60127565964922	1314.975	81.5879015488772	9999999000.0	9999	1315.573	81.74288723070867	1312.443	80.92346033337526	1314.944	81.57950997775151	1313.43	81.17883739394756	1315.342	81.68283268960431	1314.124	81.35740336884419
1551883219.174465	normal	1	nan	nan	80.0	80.4	1313.911	81.30233793668776	1315.241	81.66132871030004	1315.167	81.63746470287651	9999999000.0	9999	1315.65	81.75862222642445	1312.578	80.95780660656965	1315.042	81.60048894574402	1313.573	81.21685723645578	1315.435	81.70643478009106	1314.254	81.39542527713729
1551883234.5658855	normal	1	nan	nan	80.0	80.5	1313.806	81.28188529687031	1315.086	81.61386310774378	1315.042	81.60730713917792	9999999000.0	9999	1315.402	81.69568269562478	1312.695	80.98507413246261	1315.078	81.6146498248504	1313.679	81.24465133064314	1315.364	81.68938880884662	1314.218	81.3862475348601
1551883250.137954	normal	1	nan	nan	80.0	80.5	1313.822	81.27821432370956	1315.029	81.60730713917792	1315.01	81.5931462917124	9999999000.0	9999	1315.436	81.70486130211839	1312.792	81.01050654799883	1315.144	81.63195764885086	1313.756	81.2685124858076	1315.313	81.66316441035679	1314.192	81.37890535949236
1551883265.6983924	normal	1	nan	nan	80.0	80.5	1313.752	81.26510373874862	1314.826	81.54987741364857	1314.832	81.55459762720693	9999999000.0	9999	1315.264	81.65687058585945	1312.875	81.03462819611605	1315.193	81.63694022114305	1313.835	81.28608069978964	1315.313	81.6699827338316	1314.142	81.36841656599199
1551883281.2765458	normal	1	nan	nan	80.0	80.5	1313.934	81.30732000925491	1315.061	81.60730713917792	1315.021	81.60022670781791	9999999000.0	9999	1315.576	81.75075471914852	1312.963	81.05953660549858	1315.267	81.66500011143899	1313.923	81.3107288000997	1315.597	81.74524747526266	1314.41	81.43266095159606
1551883296.8356447	normal	1	nan	nan	80.0	80.5	1314.108	81.36081221163658	1315.403	81.69489595911818	1315.275	81.6626399245215	9999999000.0	9999	1315.688	81.77461954930959	1313.052	81.08313422009223	1315.351	81.68702860441226	1314.0	81.32357735121695	1315.532	81.7321350269699	1314.464	81.44865668777447
1551883312.2395153	normal	1	nan	nan	80.0	80.6	1314.113	81.35583005797889	1315.059	81.60756937766973	1315.07	81.60992952503511	9999999000.0	9999	1315.489	81.71823588890447	1313.128	81.10201243375195	1315.374	81.69568269562478	1314.051	81.3442924679789	1315.49	81.72374308752069	1314.423	81.43764322172956
1551883327.803532	normal	1	nan	nan	80.0	80.6	1314.154	81.37025210243837	1315.332	81.67680107145361	1315.268	81.6615909531024	9999999000.0	9999	1315.773	81.79087920319444	1313.205	81.12403715340224	1315.438	81.70643478009106	1314.117	81.36369661983827	1315.614	81.75809772535376	1314.545	81.47278155189406
1551883343.376998	normal	1	nan	nan	80.0	80.6	1314.0	81.33249270191982	1314.976	81.5892127338011	1315.008	81.59681761667753	9999999000.0	9999	1315.349	81.68414391240594	1313.268	81.13845818074878	1315.356	81.68807758395178	1314.167	81.37602093794249	1315.434	81.70276333265929	1314.353	81.41666529327222
1551883358.9455724	normal	1	nan	nan	80.0	80.6	1313.796	81.26615258362108	1314.431	81.43764322172956	1314.523	81.46491472891785	9999999000.0	9999	1314.869	81.54987741364857	1313.312	81.14894624038016	1315.185	81.64323400746844	1314.162	81.37051432201406	1315.084	81.61281415189433	1314.073	81.35084791187364
1551883374.5146115	normal	1	nan	nan	80.0	80.5	1313.383	81.16913584939539	1313.925	81.30889329689762	1314.101	81.35635449485062	9999999000.0	9999	1314.32	81.40984749535573	1313.316	81.15261706915862	1314.952	81.57452749253389	1314.08	81.35006125791597	1314.628	81.49402206799414	1313.72	81.2574996234357
1551883390.0777369	normal	1	nan	nan	80.0	80.5	1313.095	81.09571968381715	1313.31	81.14475101251173	1313.515	81.20296027750464	9999999000.0	9999	1313.688	81.25225541622922	1313.265	81.13924478406034	1314.605	81.48982639961241	1313.947	81.31439980957884	1314.119	81.35950111783677	1313.356	81.16389178318241
1551883405.6520586	normal	1	nan	nan	80.0	80.4	1312.561	80.95702004667965	1312.6	80.95728223328888	1312.885	81.03725012505674	9999999000.0	9999	1313.003	81.0681890445112	1313.174	81.11433577060734	1314.187	81.37523427795941	1313.769	81.26589037237181	1313.532	81.21056426663199	1312.944	81.0532439368867
1551883421.2114773	normal	1	nan	nan	80.0	80.3	1312.169	80.84585480870192	1312.067	80.8230454251975	1312.354	80.89566895516418	9999999000.0	9999	1312.438	80.92162504643557	1313.037	81.07762809486621	1313.791	81.27165902469142	1313.542	81.2113508872012	1313.045	81.07684150630166	1312.559	80.94574604227137
1551883436.965339	normal	1	nan	nan	80.0	80.2	1311.889	80.77349455127114	1311.779	80.7504234997532	1312.081	80.82645371382387	9999999000.0	9999	1312.179	80.85476886366177	1312.903	81.04511592442759	1313.536	81.2032224837335	1313.334	81.15183046264656	1312.853	81.02990872929377	1312.386	80.90746715305977
1551883452.5353682	normal	1	nan	nan	80.0	80.1	1312.076	80.82042366712085	1312.379	80.91166207807237	1312.554	80.95125194656976	9999999000.0	9999	1312.724	80.99398856499283	1312.758	81.00473835402408	1313.533	81.2066311666108	1313.205	81.11669556378638	1313.158	81.1109271834498	1312.613	80.96672096514658
1551883468.272654	normal	1	nan	nan	80.0	80.1	1312.168	80.84664134199056	1312.566	80.94863008622997	1312.712	80.99739703087926	9999999000.0	9999	1312.787	81.00447616362953	1312.637	80.97511097177494	1313.519	81.20532013431648	1313.116	81.0938843006893	1313.188	81.11564676660873	1312.646	80.97694628857971
1551883483.8467972	normal	1	nan	nan	80.0	80.1	1312.045	80.81491798196657	1312.355	80.89697986394958	1312.53	80.94758134267931	9999999000.0	9999	1312.569	80.95387380900138	1312.531	80.94758134267931	1313.417	81.17857518966457	1313.002	81.0692378265453	1313.048	81.07841468361949	1312.627	80.96829408975827
1551883499.4172144	normal	1	nan	nan	80.0	80.1	1312.012	80.81282058052375	1312.38	80.9087780665509	1312.601	80.97170252899923	9999999000.0	9999	1312.584	80.96069066111068	1312.442	80.92817964735423	1313.398	81.17333110839036	1312.918	81.04852444333437	1313.038	81.07395734984038	1312.589	80.95990410053082
1551883514.9863672	normal	1	nan	nan	80.0	80.1	1311.969	80.79604141716209	1312.426	80.92241159785544	1312.61	80.96488565405161	9999999000.0	9999	1312.544	80.94522167091463	1312.387	80.90353441572233	1313.333	81.15759891477182	1312.862	81.03410381057893	1313.002	81.07107319591023	1312.608	80.96567221582427
1551883530.729252	normal	1	nan	nan	80.0	80.1	1312.164	80.85581757759928	1312.956	81.06215855430901	1313.082	81.09021353750768	9999999000.0	9999	1312.994	81.06845123998846	1312.335	80.89173623194301	1313.508	81.20007601036878	1312.83	81.02702461401623	1313.329	81.15733671218277	1312.841	81.03121969162021
1551883546.2988229	normal	1	nan	nan	80.0	80.1	1312.324	80.88518170369753	1313.024	81.07159758734588	1313.131	81.09781726579013	9999999000.0	9999	1313.122	81.09467089333293	1312.324	80.89252277621063	1313.554	81.20977764625104	1312.854	81.03253065446961	1313.388	81.16677601856418	1312.885	81.03384161784197
1551883561.8680909	normal	1	nan	nan	80.0	80.1	1312.245	80.87128614704397	1312.841	81.02728680620976	1313.007	81.0697622176881	9999999000.0	9999	1312.941	81.05429271415233	1312.303	80.88491952283948	1313.548	81.21318633592728	1312.844	81.02597584545174	1313.34	81.15392808042952	1312.938	81.04983541308593
1551883577.4362082	normal	1	nan	nan	80.0	80.1	1312.314	80.88596824639671	1313.014	81.06478050521127	1313.133	81.10070144318843	9999999000.0	9999	1313.083	81.09335990569798	1312.303	80.88832787562387	1313.577	81.21921710324614	1312.856	81.02807338291541	1313.408	81.17149568192144	1312.918	81.0482622494469
1551883593.0057113	normal	1	nan	nan	80.0	80.1	1312.271	80.87495666573386	1312.969	81.05691465877953	1313.103	81.09755506797046	9999999000.0	9999	1313.012	81.07185978309462	1312.293	80.8843951611866	1313.585	81.22000372588582	1312.851	81.03331723243036	1313.403	81.17333110839036	1312.924	81.05062199518761
1551883608.5753586	normal	1	nan	nan	80.0	80.1	1312.496	80.9321124141793	1313.331	81.15261706915862	1313.419	81.1825082561113	9999999000.0	9999	1313.471	81.19116101886084	1312.305	80.88754133235989	1313.747	81.26405489421177	1312.91	81.04170740905556	1313.678	81.24176702691966	1313.18	81.11433577060734
1551883623.964666	normal	1	nan	nan	80.0	80.1	1312.653	80.97248909240307	1313.528	81.2055823407336	1313.6	81.22000372588582	9999999000.0	9999	1313.541	81.21633282184348	1312.343	80.89671768215067	1313.87	81.29289824095622	1312.959	81.05953660549858	1313.786	81.28004980977721	1313.272	81.13767157762595
1551883639.712115	normal	1	nan	nan	80.0	80.1	1312.574	80.95544692746444	1313.418	81.1762153520558	1313.534	81.2152839928699	9999999000.0	9999	1313.465	81.18958778757542	1312.376	80.90930243209414	1313.888	81.30443565053247	1313.017	81.06897563100529	1313.778	81.26929912024616	1313.244	81.1340007655399
1551883655.4550982	normal	1	nan	nan	80.0	80.1	1312.628	80.97327565599517	1313.45	81.18277046070807	1313.551	81.2113508872012	9999999000.0	9999	1313.537	81.2055823407336	1312.436	80.91874102617203	1313.927	81.3123020893745	1313.047	81.07710370246878	1313.808	81.2795253850818	1313.281	81.14160459512414
1551883671.0260608	normal	1	nan	nan	80.0	80.1	1312.643	80.97668410040205	1313.428	81.17752637273998	1313.571	81.21895489574126	9999999000.0	9999	1313.457	81.19404527817323	1312.478	80.92975275351955	1313.939	81.31702196171773	1313.083	81.09126232656945	1313.848	81.28398299766059	1313.361	81.16546500216828
1551883686.5945964	normal	1	nan	nan	80.0	80.2	1312.821	81.01417722216183	1313.849	81.29106274771266	1313.928	81.30784443838547	9999999000.0	9999	1313.961	81.31466202469846	1312.525	80.94522167091463	1314.139	81.3647454961756	1313.151	81.10725640123383	1314.153	81.36972766334884	1313.606	81.23311413093688
1551883701.9880586	normal	1	nan	nan	80.0	80.2	1312.871	81.0390854765592	1313.918	81.3062711512448	1313.978	81.32646172673913	9999999000.0	9999	1313.873	81.29184938754861	1312.596	80.95780660656965	1314.187	81.3765453780361	1313.226	81.12875675538635	1314.063	81.34691464396792	1313.558	81.21213750795823
1551883717.5583692	normal	1	nan	nan	80.0	80.2	1312.659	80.98376318854162	1313.417	81.17411772004789	1313.586	81.22026593347437	9999999000.0	9999	1313.419	81.18355707462479	1312.632	80.97248909240307	1314.05	81.34455468548367	1313.231	81.13006775714075	1313.758	81.26667700618282	1313.373	81.16730042526933
1551883732.952127	normal	1	nan	nan	80.0	80.2	1312.488	80.93473426134369	1313.046	81.07684150630166	1313.226	81.12193955469593	9999999000.0	9999	1313.109	81.08890255165079	1312.663	80.97642191224531	1313.928	81.31256430432677	1313.212	81.12298835388174	1313.55	81.21449737135981	1313.173	81.10856739441215
1551883748.5189853	normal	1	nan	nan	80.0	80.2	1312.19	80.85529322058892	1312.546	80.94207544452956	1312.802	81.00945778470486	9999999000.0	9999	1312.638	80.97144034123994	1312.647	80.974324407744	1313.678	81.24517574977426	1313.143	81.10358562311785	1313.143	81.10227463192723	1312.857	81.03279284710243
1551883764.0881782	normal	1	nan	nan	80.0	80.1	1311.858	80.76326986073218	1311.945	80.78660317541153	1312.256	80.87495666573386	9999999000.0	9999	1312.159	80.84454392030557	1312.6	80.95911754013878	1313.402	81.17542873989578	1313.042	81.07264637046728	1312.733	80.99425075455065	1312.547	80.94600822798157
1551883779.4842494	normal	1	nan	nan	80.0	80.1	1311.634	80.70585488151391	1311.79	80.7504234997532	1312.099	80.82724024247	9999999000.0	9999	1311.884	80.77349455127114	1312.51	80.94312418632353	1313.131	81.10542101166357	1312.915	81.04432934364331	1312.517	80.93709392557957	1312.352	80.89645550037267
1551883794.8750064	normal	1	nan	nan	80.0	80.0	1311.51	80.67701668583413	1311.704	80.72630393721147	1312.003	80.80364446494787	9999999000.0	9999	1311.762	80.73993671168455	1312.43	80.91847884263734	1313.026	81.07579272184103	1312.769	81.00342740226006	1312.379	80.9085158838111	1312.298	80.88491952283948
1551883810.4461591	normal	1	nan	nan	80.0	80.0	1311.631	80.70847654821182	1312.13	80.836678600906	1312.343	80.89252277621063	9999999000.0	9999	1312.109	80.8377273090723	1312.346	80.89907731909489	1313.068	81.08942694593088	1312.711	80.98638507690657	1312.677	80.98297662243931	1312.49	80.93263678344465
1551883826.0152655	normal	1	nan	nan	80.0	80.0	1311.658	80.7121468851019	1312.235	80.86420730114514	1312.43	80.91585700843916	9999999000.0	9999	1312.148	80.84349520996466	1312.288	80.88203553478206	1313.062	81.0847074004223	1312.651	80.97484878374371	1312.609	80.96934283991777	1312.494	80.93237459880174
1551883841.5838594	normal	1	nan	nan	80.0	80.0	1311.594	80.69746556213067	1312.046	80.82016149142828	1312.313	80.88859005675386	9999999000.0	9999	1311.967	80.80259576765593	1312.232	80.86394512196011	1312.994	81.06635367675653	1312.596	80.96147722187925	1312.557	80.95125194656976	1312.454	80.92241159785544
1551883857.151723	normal	1	nan	nan	80.0	80.0	1311.611	80.70192238538675	1312.199	80.85739064913287	1312.408	80.90694278780938	9999999000.0	9999	1312.083	80.82383195302828	1312.183	80.85398232842817	1312.992	81.06451831002687	1312.555	80.95046538824818	1312.605	80.9601662873697	1312.498	80.93394770697478
1551883872.5481718	normal	1	nan	nan	80.0	80.0	1311.585	80.69117358664425	1312.16	80.84139779028737	1312.355	80.89147405056201	9999999000.0	9999	1312.006	80.8046931625745	1312.147	80.84218432250964	1312.975	81.0571768533573	1312.514	80.93945359150985	1312.536	80.93971577671755	1312.476	80.92975275351955
1551883888.1174207	normal	1	nan	nan	80.0	80.0	1311.736	80.73574200582425	1312.382	80.90405878042839	1312.584	80.95466036813878	9999999000.0	9999	1312.348	80.90169913990849	1312.132	80.83248377158861	1313.084	81.09047573474163	1312.525	80.94338637182409	1312.783	81.0078846403917	1312.635	80.97248909240307
1551883903.686422	normal	1	nan	nan	80.0	80.0	1311.839	80.75776427130768	1312.567	80.95387380900138	1312.707	80.99031791337575	9999999000.0	9999	1312.395	80.90169913990849	1312.117	80.83615424694881	1313.138	81.10489661483189	1312.529	80.94836790031104	1312.818	81.01968324109339	1312.668	80.98848258910448
1551883919.077627	normal	1	nan	nan	80.0	80.0	1311.755	80.7404610502931	1312.509	80.9357830007948	1312.662	80.97275128024603	9999999000.0	9999	1312.318	80.88596824639671	1312.119	80.83405683195542	1313.109	81.10201243375195	1312.539	80.94522167091463	1312.797	81.0131284576969	1312.689	80.98690945483077
1551883934.4745598	normal	1	nan	nan	80.0	80.0	1312.093	80.83169724168738	1313.164	81.10751859982793	1313.227	81.12508595325744	9999999000.0	9999	1313.032	81.08051225454847	1312.132	80.84664134199056	1313.398	81.1680870354835	1312.617	80.96829408975827	1313.333	81.15576349708863	1313.091	81.09126232656945
1551883950.0374463	normal	1	nan	nan	80.0	80.0	1312.331	80.88911441907612	1313.496	81.19194763478572	1313.542	81.20610675363059	9999999000.0	9999	1313.182	81.1109271834498	1312.186	80.85660411327217	1313.553	81.20977764625104	1312.698	80.98795821092972	1313.453	81.18198384697916	1313.214	81.12377495349074
1551883965.6118937	normal	1	nan	nan	80.0	80.0	1312.229	80.86499383882574	1313.158	81.1064698055784	1313.298	81.14579981897668	9999999000.0	9999	1313.052	81.08549399086951	1312.238	80.86735345299576	1313.6	81.22446125773558	1312.756	81.00264083145248	1313.373	81.16284297094444	1313.193	81.12036635654431
1551883981.180914	normal	1	nan	nan	80.0	80.0	1312.326	80.89042532524809	1313.286	81.13740937662624	1313.426	81.18093502896772	9999999000.0	9999	1313.211	81.12062855618433	1312.298	80.88334643813096	1313.692	81.24963331576419	1312.834	81.02545146129523	1313.484	81.19824056896368	1313.275	81.1400313875597
1551883996.5753427	normal	1	nan	nan	80.0	80.1	1312.43	80.91716792527677	1313.342	81.15471468744363	1313.473	81.19011219792037	9999999000.0	9999	1313.25	81.12875675538635	1312.359	80.89986386511919	1313.766	81.26956133176736	1312.881	81.03829889721828	1313.588	81.22131476403729	1313.329	81.15917213074499
1551884012.1425948	normal	1	nan	nan	80.0	80.1	1312.551	80.94731915684451	1313.755	81.26510373874862	1313.821	81.28214750939605	9999999000.0	9999	1313.543	81.21711944379285	1312.433	80.91769229215834	1313.908	81.30600893679457	1312.987	81.06425611486338	1313.831	81.29394709469852	1313.529	81.20479572154545
1551884027.7130082	normal	1	nan	nan	80.0	80.1	1312.537	80.94574604227137	1313.526	81.20296027750464	1313.654	81.23862051665355	9999999000.0	9999	1313.377	81.16939805292623	1312.498	80.93525863102741	1313.902	81.307057794721	1313.052	81.08077445100889	1313.67	81.24491354019801	1313.423	81.17700196440364
1551884043.4567108	normal	1	nan	nan	80.0	80.1	1312.383	80.90405878042839	1313.098	81.09807946363071	1313.31	81.14684862577678	9999999000.0	9999	1313.004	81.06609148144662	1312.55	80.94784352853594	1313.82	81.28345857233762	1313.066	81.085231794033	1313.448	81.18381927930568	1313.239	81.12587255336848
1551884059.0231934	normal	1	nan	nan	80.0	79.7	1312.219	80.86158551023664	1312.884	81.03305503975571	1313.111	81.09257331336812	9999999000.0	9999	1312.836	81.01679913478847	1312.606	80.95885535338311	1313.694	81.24832226631543	1313.05	81.07710370246878	1313.277	81.13583617107042	1313.096	81.09047573474163
1551884074.596269	normal	1	nan	nan	80.0	79.8	1312.145	80.84061125825338	1312.773	81.00211645101899	1312.956	81.05350613117207	9999999000.0	9999	1312.693	80.98114130226759	1312.57	80.9593797269149	1313.625	81.23127867108133	1313.022	81.07657931015501	1313.18	81.11223817809196	1313.037	81.0750061337153
1551884090.1640358	normal	1	nan	nan	80.0	79.9	1312.199	80.85398232842817	1312.919	81.04983541308593	1313.097	81.0938843006893	9999999000.0	9999	1312.899	81.0409208290871	1312.583	80.95833097993454	1313.689	81.24465133064314	1313.037	81.07474393771508	1313.381	81.16520279895121	1313.211	81.12718355397237
1551884105.7331417	normal	1	nan	nan	80.0	80.0	1312.26	80.87285922598039	1313.04	81.07553052577805	1313.211	81.12298835388174	9999999000.0	9999	1312.959	81.0540305198042	1312.598	80.96069066111068	1313.668	81.2399315622315	1313.034	81.07710370246878	1313.345	81.15419028274664	1313.2	81.11538456736662
1551884121.4666986	normal	1	nan	nan	80.0	80.0	1312.251	80.86682909414503	1312.93	81.04852444333437	1313.135	81.1101405869158	9999999000.0	9999	1312.873	81.03672573910126	1312.589	80.9601662873697	1313.654	81.23835830760117	1313.041	81.0789390762261	1313.336	81.16205636198492	1313.208	81.11826876018085
1551884137.2119675	normal	1	nan	nan	80.0	80.0	1312.282	80.88570606547592	1313.013	81.07185978309462	1313.212	81.12639695354756	9999999000.0	9999	1312.972	81.06110977453363	1312.591	80.96121503493578	1313.691	81.24596237862715	1313.054	81.07815248734778	1313.41	81.17018466364243	1313.217	81.12351275360061
1551884152.9601066	normal	1	nan	nan	80.0	80.1	1312.284	80.88072463195613	1312.998	81.06792684905486	1313.174	81.11433577060734	9999999000.0	9999	1312.909	81.04537811806404	1312.613	80.96514784128794	1313.702	81.2535664672464	1313.06	81.08208543362343	1313.353	81.16494059575598	1313.237	81.13321416348344
1551884168.7089248	normal	1	nan	nan	80.0	80.1	1312.455	80.92555780541807	1313.413	81.18041062008706	1313.586	81.21764385853066	9999999000.0	9999	1313.293	81.1450132140967	1312.631	80.97039159041151	1313.844	81.28791619025105	1313.099	81.0941464982161	1313.625	81.230754254168	1313.443	81.18093502896772
1551884184.2781878	normal	1	nan	nan	80.0	80.1	1312.419	80.910875529225	1313.083	81.09545748616483	1313.303	81.14527541570214	9999999000.0	9999	1312.98	81.06137196944655	1312.666	80.98035473679329	1313.813	81.28162308436595	1313.121	81.09650627690053	1313.374	81.16494059575598	1313.267	81.13924478406034
1551884199.844209	normal	1	nan	nan	80.0	80.1	1312.13	80.84061125825338	1312.656	80.98166567935505	1312.926	81.044591537217	9999999000.0	9999	1312.546	80.9509897604421	1312.665	80.97668410040205	1313.629	81.2325897137307	1313.085	81.08654277842606	1313.098	81.09781726579013	1313.067	81.08208543362343
1551884215.4085765	normal	1	nan	nan	80.0	80.1	1311.9	80.77795147761344	1312.325	80.8843951611866	1312.608	80.96095284801277	9999999000.0	9999	1312.182	80.85948807901559	1312.645	80.97222690458102	1313.454	81.18172164244515	1313.014	81.07107319591023	1312.85	81.02990872929377	1312.826	81.0249270772224
1551884230.9849079	normal	1	nan	nan	80.0	80.0	1311.731	80.7299742940072	1312.128	80.84821440913265	1312.452	80.92031412782035	9999999000.0	9999	1311.985	80.80154707069914	1312.6	80.96278815691221	1313.273	81.13609837194417	1312.933	81.04852444333437	1312.594	80.96121503493578	1312.669	80.97956817150725
1551884246.5535324	normal	1	nan	nan	80.0	80.0	1311.53	80.68199781064868	1311.788	80.75016132964356	1312.123	80.838513840416	9999999000.0	9999	1311.775	80.74753962969908	1312.536	80.9467947852363	1313.108	81.09650627690053	1312.84	81.02571365336325	1312.472	80.93053930688438	1312.557	80.9509897604421
1551884262.122502	normal	1	nan	nan	80.0	79.9	1311.591	80.69851422588272	1311.935	80.78686534842745	1312.195	80.85503104211466	9999999000.0	9999	1311.826	80.76589157322314	1312.472	80.93080149138132	1313.038	81.08025005810896	1312.783	81.0029030217006	1312.49	80.93053930688438	1312.535	80.94627041371223
1551884277.6855044	normal	1	nan	nan	80.0	79.9	1311.518	80.67806534306237	1311.97	80.79971185182876	1312.255	80.87233486625155	9999999000.0	9999	1311.797	80.75278303167943	1312.404	80.91218644407581	1312.991	81.0650427004166	1312.701	80.98822040000641	1312.394	80.90956461489714	1312.526	80.94627041371223
1551884293.2599542	normal	1	nan	nan	80.0	39.9	1311.673	80.72079840970173	1312.348	80.90353441572233	1312.57	80.95728223328888	9999999000.0	9999	1312.153	80.84559263098072	1312.381	80.90484532764549	1313.077	81.09152452388753	1312.687	80.98219005652618	1312.669	80.98350099982008	1312.7	80.98822040000641
