#time	Mode	Power	Hset	Hac	Tset[C]	Tac[C]	R1[Ohm]	T1[C]	R2[Ohm]	T2[C]	R3[Ohm]	T3[C]	R4[Ohm]	T4[C]	R5[Ohm]	T5[C]	R1[Ohm]	T1[C]	R2[Ohm]	T2[C]	R3[Ohm]	T3[C]	R4[Ohm]	T4[C]	R5[Ohm]	T5[C]
1543581465.856485	normal	1	-1	-1	80.0	70.4	1300.365	77.7360627481462	1256.957	66.40562536733796	1285.937	73.91933833241046	1285.815	73.94262316576487	1286.563	74.14068171753252	1077.212	19.816902195290822	1077.201	19.814585608365178	1077.211	19.814585608365178	1077.222	19.816129999471286	1077.2	19.814585608365178
1543581475.3084307	normal	1	-1	-1	80.0	70.6	1295.954	76.5756559053093	1255.525	66.0305451571262	1278.674	72.02047787503352	1278.092	71.89732512995351	1286.487	74.11791876834195	1077.222	19.818446587465132	1077.239	19.820763177062872	1077.246	19.8261685590237	1077.247	19.824624163287353	1077.254	19.824366764067236
1543581484.757766	normal	1	-1	-1	80.0	70.3	1289.772	74.95815901526521	1254.63	65.7948693705639	1270.849	70.00746840496231	1273.67	70.76354248021016	1285.351	73.81599751903605	1077.284	19.833118348653898	1077.274	19.832346149094064	1077.274	19.8346627483088	1077.278	19.830544350812488	1077.275	19.8346627483088
1543581494.2065148	normal	1	-1	-1	80.0	69.9	1286.326	74.07213170333944	1254.152	65.66646837971757	1266.201	68.80720078100421	1271.564	70.20685859775904	1284.476	73.59493755051017	1077.291	19.837751549755467	1077.287	19.833890548392446	1077.29	19.835949748565326	1077.302	19.839553351915583	1077.298	19.838523750562672
1543581503.8290615	normal	1	-1	-1	80.0	69.6	1283.114	73.23211742563672	1253.785	65.57930469848907	1263.852	68.19443322067764	1270.09	69.82873305333578	1283.786	73.41417645898673	1077.282	19.82513896178716	1077.323	19.838523750562672	1077.277	19.838523750562672	1077.283	19.832860948780763	1077.297	19.835692348474822
1543581513.273926	normal	1	-1	-1	80.0	69.2	1281.085	72.70561537436924	1253.457	65.48718510493927	1262.021	67.72566189919007	1268.777	69.48931933408176	1282.958	73.1960207089819	1077.48	19.883054298377374	1077.484	19.884083913425002	1077.482	19.884598721067505	1077.484	19.875332195612827	1077.474	19.88588574052028
1543581522.8972309	normal	1	-1	-1	80.0	68.8	1279.588	72.31308215145054	1253.057	65.3908928660212	1260.531	67.32954328401684	1267.603	69.17867795935945	1282.235	73.00455778066816	1077.51	19.89566710452982	1077.517	19.898498557339735	1077.517	19.89618191395357	1077.528	19.894894890542673	1077.531	19.89180603637533
1543581532.3503084	normal	1	-1	-1	80.0	68.4	1277.954	71.88137574794837	1252.743	65.30112702025735	1259.352	67.02667648169108	1266.56	68.90620502603633	1281.596	72.84161380628711	1077.513	19.895924509231918	1077.52	19.896696723456444	1077.53	19.898498557339735	1077.524	19.896954128237212	1077.525	19.89978558213579
1543581541.7990336	normal	1	-1	-1	80.0	68.1	1276.458	71.49756799436273	1252.382	65.21240736086793	1258.303	66.75046530039754	1265.628	68.66483840702358	1281.091	72.70823067589572	1077.563	19.906220713538005	1077.573	19.906735524584292	1077.558	19.904676280873446	1077.573	19.904161470143663	1077.562	19.904418875498322
1543581551.247955	normal	1	-1	-1	80.0	67.8	1274.881	71.080084010463	1252.079	65.12890868206841	1257.484	66.53562135429274	1264.689	68.4200939687862	1280.501	72.55445447332613	1077.595	19.919348419952712	1077.615	19.92089285938573	1077.62	19.92089285938573	1077.624	19.917803981232282	1077.62	19.921150266027325
